pose_id,pose,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,ref_avg_knee_angle,ref_knee_symmetry,ref_avg_elbow_angle,ref_elbow_symmetry,ref_knee_valgus_left,ref_knee_valgus_right,ref_hand_width_ratio,ref_foot_width_ratio,ref_hip_sag,ref_trunk_lean,ref_rounded_back,ref_spine_flexion,ref_spine_angle_3d,ref_lumbar_extension,ref_hip_shoulder_offset,ref_stance_ratio,ref_left_heel_lift,ref_right_heel_lift,ref_knee_width_ratio
900,pushups_down,0.2115454375743866,0.6686214208602905,0.18832039833068848,0.20068399608135223,0.6670443415641785,0.1457345187664032,0.20044346153736115,0.6695850491523743,0.14568278193473816,0.20032361149787903,0.6720913648605347,0.14561568200588226,0.20172898471355438,0.657839834690094,0.1830269992351532,0.20215971767902374,0.6524494290351868,0.18303242325782776,0.20255418121814728,0.647774338722229,0.1828952580690384,0.2080915868282318,0.6715459227561951,0.004628318827599287,0.2099570333957672,0.6342446208000183,0.16824886202812195,0.22339558601379395,0.6731796860694885,0.14432621002197266,0.2249404639005661,0.6592198014259338,0.19155411422252655,0.26574039459228516,0.691108763217926,-0.12323117256164551,0.292857825756073,0.5678002238273621,0.2423235923051834,0.37036415934562683,0.6765854358673096,-0.190840482711792,0.39434605836868286,0.5455512404441833,0.41292667388916016,0.3490622043609619,0.7995787858963013,-0.20562228560447693,0.36163538694381714,0.6224470734596252,0.5775792002677917,0.3305395245552063,0.8215309381484985,-0.23023028671741486,0.3539596498012543,0.6243964433670044,0.6180455684661865,0.3194332718849182,0.8104069232940674,-0.20345380902290344,0.34745848178863525,0.6497853994369507,0.5931898355484009,0.32549017667770386,0.8018128871917725,-0.19290301203727722,0.35106217861175537,0.6511619687080383,0.571599006652832,0.4874137341976166,0.6569796800613403,-0.11895809322595596,0.48824262619018555,0.5757811069488525,0.11911319196224213,0.6594787836074829,0.6652802228927612,-0.14160193502902985,0.6292405128479004,0.561404287815094,0.2260778397321701,0.8148094415664673,0.6532691717147827,-0.1998763382434845,0.7713839411735535,0.5360122323036194,0.2897452414035797,0.8440028429031372,0.633220911026001,-0.2038540095090866,0.7943993210792542,0.5271807312965393,0.2964412569999695,0.8241225481033325,0.7051814198493958,-0.2561267018318176,0.7765774130821228,0.5838766694068909,0.28019246459007263,174.25511988801958,2.877212135848424,63.430756185397456,17.680642982737652,0.0005559483434464108,-0.0035777379950315824,0.4636568451824903,1.6013869503577272,0.005027995234128627,86.41237811666542,-0.18745581180617849,86.41237811666542,165.29668926133343,0.9980355560892287,0.9980355560892287,0.9903729808689617,-0.34440831886522216,-0.2713509541600777,0.6963252118222413
901,pushups_down,0.21250911056995392,0.6678845286369324,0.20558133721351624,0.2015153169631958,0.6664809584617615,0.1659282147884369,0.2012142688035965,0.6689623594284058,0.1658906787633896,0.2010025680065155,0.671483039855957,0.16583599150180817,0.20249727368354797,0.657123863697052,0.20296236872673035,0.20291154086589813,0.6522001624107361,0.20295915007591248,0.2032497674226761,0.6477526426315308,0.20282511413097382,0.20839285850524902,0.6712075471878052,0.03287823498249054,0.2102293074131012,0.6342872977256775,0.19513146579265594,0.22399263083934784,0.6725012063980103,0.16325055062770844,0.2254907786846161,0.6592511534690857,0.21008428931236267,0.2657588720321655,0.6907631158828735,-0.10069340467453003,0.2928198575973511,0.5681434273719788,0.26479363441467285,0.3702658712863922,0.6756848692893982,-0.1891779601573944,0.3942297399044037,0.5452497005462646,0.4322289824485779,0.34908944368362427,0.7986106872558594,-0.21423861384391785,0.36164456605911255,0.6222299337387085,0.5965150594711304,0.33047202229499817,0.8205121159553528,-0.2389814555644989,0.35536208748817444,0.6267244815826416,0.6363971829414368,0.31942886114120483,0.8096094131469727,-0.21246130764484406,0.34865906834602356,0.6493698954582214,0.6123672723770142,0.3254956901073456,0.8008435368537903,-0.20174512267112732,0.3511694073677063,0.649069607257843,0.5907825827598572,0.4864318370819092,0.6566805243492126,-0.11989547312259674,0.48765459656715393,0.5758699774742126,0.1200961098074913,0.6592403650283813,0.6659545302391052,-0.16064958274364471,0.6291388273239136,0.561420202255249,0.21591027081012726,0.8131192922592163,0.6540186405181885,-0.23009495437145233,0.7718576192855835,0.5360156893730164,0.2720756530761719,0.8439559936523438,0.6337059736251831,-0.2344546765089035,0.7950538396835327,0.5271797776222229,0.2774803936481476,0.8263808488845825,0.7096949219703674,-0.28509294986724854,0.7872302532196045,0.5849623084068298,0.25955045223236084,174.11547913251968,3.2455110080573775,63.175761373754085,17.67973387269641,0.0004180806229449052,-0.0035613898005506517,0.46395658226286696,1.5247660834170313,0.0036461438760332088,86.37048053595072,-0.18461266137474125,86.37048053595072,166.20874801080512,0.9979895146518696,0.9979895146518696,0.9955279361599728,-0.3650289655007165,-0.2775705927723247,0.7295278047427547
902,pushups_down,0.21263602375984192,0.6678161025047302,0.20369470119476318,0.20166261494159698,0.6664342880249023,0.1640363186597824,0.20139768719673157,0.6688874959945679,0.16399547457695007,0.20122317969799042,0.6713888645172119,0.16393937170505524,0.20263007283210754,0.6570910215377808,0.20080968737602234,0.20304317772388458,0.6522461175918579,0.20081472396850586,0.20338766276836395,0.6478122472763062,0.2006409466266632,0.20878763496875763,0.6711121201515198,0.024982523173093796,0.21034550666809082,0.6342999339103699,0.18799754977226257,0.2241591513156891,0.6723991632461548,0.16011127829551697,0.2256501168012619,0.6592727899551392,0.20669491589069366,0.26584815979003906,0.6906014680862427,-0.10337307304143906,0.29262441396713257,0.5672147870063782,0.2627074122428894,0.37159332633018494,0.6753076314926147,-0.1936042457818985,0.3940510153770447,0.5416081547737122,0.4331662654876709,0.34997689723968506,0.7981659173965454,-0.22803251445293427,0.3593156933784485,0.6165282130241394,0.5989594459533691,0.33066147565841675,0.8205212354660034,-0.25416964292526245,0.3482153117656708,0.6129184365272522,0.638744056224823,0.31964534521102905,0.8095546364784241,-0.22511208057403564,0.34466442465782166,0.6392996311187744,0.6155623197555542,0.3257054090499878,0.8008585572242737,-0.21456412971019745,0.3456963896751404,0.6368144750595093,0.5937488079071045,0.4859864115715027,0.6565794348716736,-0.12089325487613678,0.4873892366886139,0.5757700204849243,0.12112689018249512,0.6585066318511963,0.6664448976516724,-0.16123077273368835,0.6288322806358337,0.5615454316139221,0.21999573707580566,0.8107690811157227,0.6542167067527771,-0.22458890080451965,0.7718164920806885,0.5361945629119873,0.2816733121871948,0.8387058973312378,0.6339555978775024,-0.2307586967945099,0.7950116395950317,0.5272731184959412,0.2881585657596588,0.8268006443977356,0.7094136476516724,-0.27824491262435913,0.7877174615859985,0.5845076441764832,0.27490589022636414,173.91219727193678,3.553248029296185,61.37428964406794,20.834605285509838,0.0003892130587537235,-0.0035831068843465985,0.34877156741186616,1.454743773248062,0.004410336769634968,86.48752770245399,-0.1871989082959965,86.48752770245399,165.59903193679497,0.9981167444284571,0.9981167444284571,0.9843594121816548,-0.3630531929499133,-0.2753738979139043,0.761806902967946
903,pushups_down,0.21264879405498505,0.6678937077522278,0.1951548457145691,0.20165178179740906,0.6663941144943237,0.15211409330368042,0.2013910710811615,0.6688620448112488,0.15206469595432281,0.2012212574481964,0.671372652053833,0.1519906222820282,0.2026037871837616,0.6570915579795837,0.18811321258544922,0.20300474762916565,0.6522768139839172,0.18812187016010284,0.20333898067474365,0.6478158235549927,0.1879354864358902,0.20872953534126282,0.6711103916168213,0.008540136739611626,0.21025004982948303,0.6343220472335815,0.16781894862651825,0.22416861355304718,0.6723840832710266,0.1502499133348465,0.22563429176807404,0.658999502658844,0.19575822353363037,0.2657720446586609,0.6906823515892029,-0.11700998246669769,0.292571485042572,0.5671758651733398,0.24502310156822205,0.37102997303009033,0.6753063797950745,-0.19290602207183838,0.39405691623687744,0.5416069626808167,0.4187259078025818,0.34992772340774536,0.7987390160560608,-0.19390204548835754,0.35938411951065063,0.6171250939369202,0.5800879001617432,0.33048123121261597,0.8206292390823364,-0.21338555216789246,0.35003671050071716,0.6184132695198059,0.6205803155899048,0.31954336166381836,0.8096829652786255,-0.18885673582553864,0.3446118235588074,0.6417248249053955,0.5949140191078186,0.3256133794784546,0.8010669946670532,-0.1809779703617096,0.3467496931552887,0.6465388536453247,0.5737718343734741,0.4860810339450836,0.6567656993865967,-0.1199176162481308,0.48741549253463745,0.5761096477508545,0.12013375759124756,0.6583269834518433,0.6662266254425049,-0.14509905874729156,0.628833532333374,0.5617177486419678,0.22246257960796356,0.8108992576599121,0.6541398763656616,-0.20245805382728577,0.7715461254119873,0.5364009737968445,0.2891538143157959,0.8388879895210266,0.6339441537857056,-0.2075866162776947,0.7945610880851746,0.5273483991622925,0.29615849256515503,0.8262609243392944,0.7095809578895569,-0.25886720418930054,0.7803455591201782,0.5845654010772705,0.2831495702266693,174.03901789475617,3.424874199521895,61.59247425966763,20.790021076355018,0.00042188648599505996,-0.0035410795796900763,0.3528579689515588,1.4684311196121171,0.0055216602943650855,86.55617901020739,-0.18737213419989593,86.55617901020739,165.2825516545164,0.9981894371003059,0.9981894371003059,0.9822812738161247,-0.36372064996931086,-0.2751438981641405,0.7494562550360774
904,pushups_down,0.211267352104187,0.668240487575531,0.18922662734985352,0.20016102492809296,0.666685163974762,0.144643634557724,0.1999327689409256,0.6691281795501709,0.14460887014865875,0.19982114434242249,0.6716209650039673,0.14452829957008362,0.20115533471107483,0.6575279235839844,0.18159769475460052,0.20161119103431702,0.6524111032485962,0.18160122632980347,0.2019825428724289,0.6480264663696289,0.18141771852970123,0.20769277215003967,0.6712800860404968,-0.00028928712708875537,0.20940974354743958,0.6344007849693298,0.1628129780292511,0.22319047152996063,0.6732818484306335,0.14382079243659973,0.2247815877199173,0.6594976186752319,0.19046735763549805,0.26556503772735596,0.6915423274040222,-0.12360634654760361,0.29220694303512573,0.5675710439682007,0.24308928847312927,0.3708152174949646,0.6763039231300354,-0.1923549622297287,0.39399242401123047,0.541585385799408,0.4188663959503174,0.34965211153030396,0.7988948822021484,-0.18585990369319916,0.3591150939464569,0.6169406175613403,0.5867960453033447,0.33023980259895325,0.82063889503479,-0.20573656260967255,0.34879615902900696,0.6160591840744019,0.6281607747077942,0.31935590505599976,0.8097688555717468,-0.18167980015277863,0.34368976950645447,0.6353145241737366,0.6047946214675903,0.3254019021987915,0.8011030554771423,-0.17315323650836945,0.34570279717445374,0.6447191834449768,0.5817063450813293,0.4861183762550354,0.6569520831108093,-0.12135566771030426,0.4873679578304291,0.5760082602500916,0.12156631052494049,0.6583234071731567,0.6661476492881775,-0.14507251977920532,0.6283310055732727,0.5616760849952698,0.26327142119407654,0.8122906684875488,0.6534709334373474,-0.19632551074028015,0.76593416929245,0.5364038348197937,0.37320953607559204,0.8399699330329895,0.6334338784217834,-0.1997024118900299,0.7902244329452515,0.5274084806442261,0.38474512100219727,0.8267065286636353,0.7083835601806641,-0.2520900368690491,0.7687370777130127,0.5848534107208252,0.3787756562232971,173.8175588584948,3.1619098000016663,61.40456804436329,21.12539814369186,0.0005653445698698967,-0.0038198861393009542,0.3551916541567012,1.7399843839839622,0.004907442761088329,86.40014904136187,-0.18573951706774033,86.40014904136187,165.8607537581204,0.9980221624164847,0.9980221624164847,0.992975629699236,-0.3598694289167811,-0.2758207065819954,0.6469945341138926
905,pushups_down,0.21300789713859558,0.6668453216552734,0.18887872993946075,0.2015906274318695,0.6661823987960815,0.14459635317325592,0.20130836963653564,0.6687532663345337,0.14456066489219666,0.20112018287181854,0.6713789701461792,0.1444830596446991,0.20244745910167694,0.6563078165054321,0.18148726224899292,0.20279952883720398,0.651551365852356,0.18149098753929138,0.20320728421211243,0.647358775138855,0.1813098043203354,0.2083781212568283,0.6712760329246521,0.0019823892507702112,0.20989172160625458,0.6338668465614319,0.16319115459918976,0.2244388312101364,0.672124445438385,0.14378385245800018,0.22594153881072998,0.6589682698249817,0.190443217754364,0.2655871510505676,0.6915343403816223,-0.12014611810445786,0.29220321774482727,0.5675523281097412,0.23911376297473907,0.37043318152427673,0.6763816475868225,-0.19212020933628082,0.3937417268753052,0.5415671467781067,0.4150822162628174,0.3496449291706085,0.7987890243530273,-0.19730296730995178,0.35914087295532227,0.6142748594284058,0.5867078304290771,0.3302208483219147,0.8205923438072205,-0.2173268347978592,0.35149967670440674,0.6138486862182617,0.6279131174087524,0.3193594813346863,0.8095293641090393,-0.19533681869506836,0.3459513783454895,0.6332625150680542,0.604770839214325,0.3254019320011139,0.8011165261268616,-0.18567928671836853,0.34702420234680176,0.6439621448516846,0.5817004442214966,0.486102432012558,0.6568493247032166,-0.1204662099480629,0.48734527826309204,0.5755365490913391,0.12065199762582779,0.6582788228988647,0.6661382913589478,-0.14515063166618347,0.6287190318107605,0.5616872906684875,0.26086336374282837,0.8108957409858704,0.6534512042999268,-0.20080068707466125,0.7664373517036438,0.5364254117012024,0.3534718155860901,0.8402168154716492,0.6334699988365173,-0.20475129783153534,0.789943277835846,0.5274105072021484,0.362204372882843,0.826522171497345,0.7073982954025269,-0.25686100125312805,0.7692917585372925,0.5846120119094849,0.354708194732666,173.68022040123174,3.0408765100582684,61.166918264914514,21.94191359218454,0.0005570927618746557,-0.0039348584712127765,0.3567748718769836,1.670359102752588,0.003621704466629766,86.32445435967274,-0.17911428367304555,86.32445435967274,165.94083566404797,0.9979383424693156,0.9979383424693156,0.9872186135783134,-0.3549841389733668,-0.2746665057862412,0.6648866854004888
906,pushups_down,0.21245577931404114,0.6671518683433533,0.1880692094564438,0.20105767250061035,0.6661615967750549,0.1431274712085724,0.2007557600736618,0.6687365770339966,0.14307759702205658,0.20055408775806427,0.6713676452636719,0.14299264550209045,0.20196227729320526,0.6563408374786377,0.1802312433719635,0.2023063600063324,0.6516908407211304,0.18024317920207977,0.20268873870372772,0.6473814249038696,0.18006637692451477,0.20760054886341095,0.6712753772735596,-0.0018561931792646646,0.20942918956279755,0.633859395980835,0.16077055037021637,0.2238217294216156,0.672229528427124,0.14223740994930267,0.2252444326877594,0.6589941382408142,0.1891295164823532,0.26493579149246216,0.6917245388031006,-0.1237824335694313,0.2922173738479614,0.568188488483429,0.2357090711593628,0.3702724575996399,0.6761043071746826,-0.19210520386695862,0.39394456148147583,0.5418270230293274,0.4020979404449463,0.3496399223804474,0.7988168001174927,-0.19667422771453857,0.36238282918930054,0.6200901865959167,0.5549851655960083,0.33020898699760437,0.8207053542137146,-0.21764340996742249,0.3526701331138611,0.6209999918937683,0.5933067798614502,0.3192930817604065,0.8096787929534912,-0.19433845579624176,0.34587207436561584,0.6410951614379883,0.5665360689163208,0.3253743648529053,0.8012012839317322,-0.1847250610589981,0.3471912145614624,0.6482720971107483,0.5478578805923462,0.48607856035232544,0.6569583415985107,-0.11840909719467163,0.48734062910079956,0.5769059062004089,0.1186084896326065,0.6578863263130188,0.6660038828849792,-0.13902534544467926,0.6280176043510437,0.5618064403533936,0.23763792216777802,0.8109601140022278,0.6534384489059448,-0.18922922015190125,0.7665857076644897,0.5364278554916382,0.31172722578048706,0.8403769731521606,0.6334846615791321,-0.19302304089069366,0.7899839878082275,0.5274041891098022,0.31928345561027527,0.826546847820282,0.7058400511741638,-0.24777796864509583,0.768346905708313,0.5845577120780945,0.301979660987854,174.02059131104045,3.454254735773162,62.76489861785243,18.51194909645774,0.0005665861062643662,-0.003603002791963794,0.46708825913407825,1.6265334524774453,0.006029299575989147,86.41920007466479,-0.1783598030016686,86.41920007466479,166.01356096874568,0.9980429902561543,0.9980429902561543,0.9891660648062229,-0.34695980555464734,-0.2740635538945859,0.6731069647364132
907,pushups_down,0.21495592594146729,0.6670955419540405,0.18366287648677826,0.20357993245124817,0.6661685109138489,0.14002814888954163,0.20331501960754395,0.6687553524971008,0.13999542593955994,0.20315849781036377,0.6714027523994446,0.13991527259349823,0.20438459515571594,0.6564072966575623,0.17637667059898376,0.20464996993541718,0.6517227292060852,0.17638280987739563,0.20497529208660126,0.6474083662033081,0.17620743811130524,0.2095627784729004,0.6713551878929138,-0.0009490986121818423,0.21090035140514374,0.6338642239570618,0.16117259860038757,0.22627143561840057,0.6722134351730347,0.14092151820659637,0.22761709988117218,0.6590135097503662,0.18720008432865143,0.26554590463638306,0.6909103393554688,-0.11982230097055435,0.29219168424606323,0.5678292512893677,0.23600049316883087,0.3702721893787384,0.6760514378547668,-0.21442317962646484,0.3940015137195587,0.5379407405853271,0.4099603295326233,0.34991055727005005,0.7986496090888977,-0.2818795144557953,0.3633246123790741,0.6123846173286438,0.584652304649353,0.33025863766670227,0.8206967115402222,-0.3109077513217926,0.35626664757728577,0.602167546749115,0.6237874627113342,0.3195309042930603,0.8094379901885986,-0.2865380346775055,0.3466378450393677,0.6255397200584412,0.6004337072372437,0.3256533145904541,0.8012000322341919,-0.27116841077804565,0.35116297006607056,0.6344514489173889,0.5799687504768372,0.4862588047981262,0.6569243669509888,-0.11864521354436874,0.4875120222568512,0.5762937664985657,0.11883608251810074,0.658267080783844,0.6655112504959106,-0.1392463594675064,0.6280148029327393,0.5617362856864929,0.2685716450214386,0.8132535219192505,0.6525600552558899,-0.18821921944618225,0.7634178400039673,0.536423921585083,0.38933271169662476,0.8427911996841431,0.6323210597038269,-0.19115673005580902,0.7881574034690857,0.5274461507797241,0.40112194418907166,0.827425479888916,0.7048546075820923,-0.24611835181713104,0.7645953893661499,0.5862962603569031,0.3890935778617859,173.84597810766394,2.961240973698267,61.869176487934965,21.251121324092047,0.0006968124108912566,-0.0039025765244771193,0.5034213787518844,1.8703030140344736,0.00706815385519001,86.4895462437813,-0.18101813916919554,86.4895462437813,165.3512246909585,0.9981189152052548,0.9981189152052548,1.0035309502601477,-0.3480352023903398,-0.28237843586201494,0.6070405117066782
908,pushups_down,0.2139008492231369,0.6673080921173096,0.18250402808189392,0.2024337500333786,0.6661695837974548,0.13789570331573486,0.2021663635969162,0.6687577366828918,0.13785849511623383,0.20202484726905823,0.6714072823524475,0.1377776563167572,0.20329494774341583,0.6564362645149231,0.17431531846523285,0.20357778668403625,0.651835024356842,0.17432507872581482,0.20390383899211884,0.6474187970161438,0.1741473376750946,0.20872047543525696,0.6713610887527466,-0.006903170142322779,0.2102060317993164,0.6338673830032349,0.15405584871768951,0.22535529732704163,0.6722242832183838,0.13826525211334229,0.22658118605613708,0.6588965654373169,0.18439078330993652,0.2651347517967224,0.6910398602485657,-0.12730298936367035,0.29218894243240356,0.5678271055221558,0.23152439296245575,0.37001341581344604,0.6760514974594116,-0.1807819902896881,0.39392200112342834,0.5384826064109802,0.4084489941596985,0.3495355546474457,0.798653781414032,-0.13434648513793945,0.3633089065551758,0.612596333026886,0.5811213850975037,0.33021849393844604,0.8207013010978699,-0.1482885777950287,0.35618463158607483,0.6081398725509644,0.6214642524719238,0.3193795382976532,0.8094907999038696,-0.12768980860710144,0.3464926779270172,0.6285825967788696,0.5977872610092163,0.3255138695240021,0.8012112379074097,-0.12173515558242798,0.35091057419776917,0.6348493099212646,0.576054573059082,0.48627662658691406,0.6568688154220581,-0.11866893619298935,0.48750200867652893,0.5762826800346375,0.11885980516672134,0.658910870552063,0.6656029224395752,-0.13837578892707825,0.6280207633972168,0.5617092847824097,0.26770731806755066,0.8156003952026367,0.6521399021148682,-0.1894797533750534,0.7653430104255676,0.5364283323287964,0.3808152377605438,0.8453262448310852,0.6319159269332886,-0.19212353229522705,0.7887244820594788,0.5274416208267212,0.39202582836151123,0.8259047269821167,0.7138301134109497,-0.24707631766796112,0.7648088932037354,0.5880561470985413,0.38066989183425903,173.8412731176245,3.296924854366438,61.925553070320746,20.917800120028566,0.0007716239825850124,-0.0037613008905893475,0.5091023454815441,1.857656192855601,0.0068824395271537275,86.46650034769306,-0.1815439055059434,86.46650034769306,165.34494399086807,0.99809421134359,0.99809421134359,1.0000505007237035,-0.392638277491518,-0.2905428743142336,0.6146381729146481
909,pushups_down,0.2143363505601883,0.6673184633255005,0.17062219977378845,0.20307223498821259,0.6662197113037109,0.12777599692344666,0.2028690129518509,0.6688061952590942,0.12773355841636658,0.20278100669384003,0.6714556813240051,0.12766209244728088,0.20381362736225128,0.6565920114517212,0.164162278175354,0.20406940579414368,0.6518553495407104,0.16415613889694214,0.2043459415435791,0.6475092768669128,0.16399680078029633,0.2097727507352829,0.6715028285980225,-0.008682536892592907,0.21068036556243896,0.6339028477668762,0.15213021636009216,0.22590716183185577,0.6722215414047241,0.129190593957901,0.22715751826763153,0.6589167714118958,0.1754433661699295,0.26536843180656433,0.6913312077522278,-0.12684917449951172,0.2921839952468872,0.5672202706336975,0.2312660664319992,0.3700074851512909,0.675894558429718,-0.2046620398759842,0.3937409520149231,0.5384995341300964,0.4089408814907074,0.34965991973876953,0.7984679937362671,-0.22479645907878876,0.3621755540370941,0.6126877069473267,0.5844437479972839,0.330303430557251,0.8208940029144287,-0.24855127930641174,0.3541061282157898,0.6162353157997131,0.6252535581588745,0.3194630742073059,0.8095298409461975,-0.22417335212230682,0.3446495234966278,0.6285228729248047,0.6026841402053833,0.32561010122299194,0.8013197183609009,-0.2128508985042572,0.35089021921157837,0.6355316638946533,0.5800459980964661,0.48640114068984985,0.6567423939704895,-0.11868107318878174,0.4875662326812744,0.5754671692848206,0.11886956542730331,0.6587712168693542,0.6657429933547974,-0.13656052947044373,0.6281234622001648,0.5617395639419556,0.26069945096969604,0.8120083808898926,0.6525894999504089,-0.18415647745132446,0.7653407454490662,0.5367949604988098,0.3597938120365143,0.8399118185043335,0.632713258266449,-0.18645250797271729,0.788811445236206,0.5276814103126526,0.3696058392524719,0.8245403170585632,0.7132940292358398,-0.23588283360004425,0.7653047442436218,0.5873671770095825,0.3577284514904022,173.6898602053635,3.1700858355868604,61.67149029718978,21.02255687297488,0.0006845451626367183,-0.003823759706360619,0.46673023769117167,1.7403190331869667,0.004535514125601672,86.3803028975088,-0.18235009485612447,86.3803028975088,165.20629789440972,0.9980003626447724,0.9980003626447724,0.9832240374812622,-0.38624760883725473,-0.2860916368877192,0.6567239668281488
