pose_id,pose,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,ref_avg_knee_angle,ref_knee_symmetry,ref_avg_elbow_angle,ref_elbow_symmetry,ref_knee_valgus_left,ref_knee_valgus_right,ref_hand_width_ratio,ref_foot_width_ratio,ref_hip_sag,ref_trunk_lean,ref_rounded_back,ref_spine_flexion,ref_spine_angle_3d,ref_lumbar_extension,ref_hip_shoulder_offset,ref_stance_ratio,ref_left_heel_lift,ref_right_heel_lift,ref_knee_width_ratio
0,pushups_up,0.12459522485733032,0.5068559050559998,-0.08026836812496185,0.11084391921758652,0.4862681031227112,-0.11125711351633072,0.11183007061481476,0.4830755889415741,-0.1113867312669754,0.11284099519252777,0.4799169600009918,-0.11142240464687347,0.10961715877056122,0.4885270297527313,-0.07194183766841888,0.10960235446691513,0.486934632062912,-0.07193730771541595,0.10952490568161011,0.48520317673683167,-0.0718684196472168,0.129421204328537,0.45788103342056274,-0.17142190039157867,0.12723566591739655,0.45645612478256226,0.002091974252834916,0.14694195985794067,0.5077282190322876,-0.0916893407702446,0.14604924619197845,0.5108055472373962,-0.041120849549770355,0.21348638832569122,0.5199218392372131,-0.2712877690792084,0.2520541548728943,0.43236562609672546,0.1724679172039032,0.2407311201095581,0.7056806683540344,-0.30535659193992615,0.30221253633499146,0.5492038726806641,0.2849363386631012,0.24673083424568176,0.8831374645233154,-0.21779365837574005,0.28737324476242065,0.669295608997345,0.31206557154655457,0.220479816198349,0.9077317714691162,-0.25624895095825195,0.2741718590259552,0.6815904974937439,0.33341696858406067,0.21415975689888,0.8943172097206116,-0.2181297093629837,0.269461452960968,0.6943303346633911,0.28711336851119995,0.2239011973142624,0.8866669535636902,-0.2004358321428299,0.27479082345962524,0.6951309442520142,0.2937740981578827,0.4654340147972107,0.6079837083816528,-0.12603303790092468,0.4741288721561432,0.544988214969635,0.1257741004228592,0.6372901797294617,0.6802676320075989,-0.02362719550728798,0.6338579058647156,0.6009990572929382,0.23003065586090088,0.8167085647583008,0.7205268740653992,0.07202266901731491,0.7920402884483337,0.6363440752029419,0.3409687578678131,0.855701744556427,0.7071974873542786,0.08024243265390396,0.8208180665969849,0.6349593997001648,0.3532184660434723,0.7957082986831665,0.7955002188682556,0.0385134257376194,0.7855392098426819,0.7214025855064392,0.34266847372055054,171.55336796009271,3.436719212569983,161.6573119270309,23.87033122308449,-0.019444313957153625,0.010427515399803688,1.0537921729793889,0.63960862965128,0.056846605581357235,67.05384970690469,-0.11932716343870747,67.05384970690469,165.63802627546724,0.9208684584459323,0.9208684584459323,0.9168865509383234,-0.34308593810889587,-0.3358609749322749,
1,pushups_up,0.1253385841846466,0.5069333910942078,-0.0645047053694725,0.11136294901371002,0.486293762922287,-0.10052540153265,0.11228666454553604,0.483097642660141,-0.10066423565149307,0.11323606967926025,0.47994768619537354,-0.10070645809173584,0.11030919849872589,0.4885396957397461,-0.059450238943099976,0.11037150770425797,0.4869314432144165,-0.05943771079182625,0.11038148403167725,0.48518574237823486,-0.05936621502041817,0.13012894988059998,0.45803648233413696,-0.17314504086971283,0.12870720028877258,0.4559517204761505,0.0026151288766413927,0.14758451282978058,0.5079387426376343,-0.08425489813089371,0.14688053727149963,0.5109253525733948,-0.031481362879276276,0.21374914050102234,0.520304799079895,-0.2742774784564972,0.2526664137840271,0.4323035776615143,0.1727360337972641,0.24164459109306335,0.706070065498352,-0.30420827865600586,0.3027690649032593,0.5535270571708679,0.293476402759552,0.2468428909778595,0.8834288716316223,-0.21619978547096252,0.28732866048812866,0.6691356897354126,0.3433671295642853,0.2207246720790863,0.9084514379501343,-0.2543937563896179,0.2747299373149872,0.6809498071670532,0.36755508184432983,0.21419782936573029,0.8952369689941406,-0.21627768874168396,0.2693469226360321,0.6937113404273987,0.3226037919521332,0.22398927807807922,0.887202262878418,-0.1986033022403717,0.2748646140098572,0.6944728493690491,0.3264229893684387,0.4651718735694885,0.6097425818443298,-0.12628717720508575,0.4741590917110443,0.5451584458351135,0.12603436410427094,0.6360659003257751,0.6826977133750916,-0.017427103593945503,0.6296954154968262,0.6010186076164246,0.2491423636674881,0.8162332773208618,0.7205122113227844,0.09316971898078918,0.7865729928016663,0.6356467604637146,0.3829733729362488,0.8566527366638184,0.7079804539680481,0.10358811914920807,0.8103666305541992,0.6318856477737427,0.3983966112136841,0.7952824234962463,0.7951233983039856,0.06387253105640411,0.7751515507698059,0.7119678854942322,0.3976123631000519,170.713852009927,3.9562654492165166,161.53792289450163,23.20178756476139,-0.021236892634758475,0.011232291902701919,1.0403033433472688,0.7621367587473883,0.05930743965848889,66.8408140888107,-0.11909475395981461,66.8408140888107,165.95660810825953,0.9194125133576131,0.9194125133576131,0.9342827622470674,-0.3388357055424952,-0.31138173866192875,0.2147816493407575
2,pushups_up,0.12645384669303894,0.5069655776023865,-0.08447504043579102,0.11234049499034882,0.48631396889686584,-0.11627521365880966,0.11331574618816376,0.4831019341945648,-0.11641104519367218,0.11430910974740982,0.4799253046512604,-0.11645984649658203,0.11106982082128525,0.4886263906955719,-0.0759865790605545,0.11105959117412567,0.4871048331260681,-0.07596464455127716,0.11099965870380402,0.48546215891838074,-0.07587386667728424,0.13116441667079926,0.45789802074432373,-0.1756438910961151,0.12922632694244385,0.4563409388065338,-0.00023030962620396167,0.14882363379001617,0.5079477429389954,-0.09733941406011581,0.14792251586914062,0.5111453533172607,-0.045373573899269104,0.2146892249584198,0.5202934741973877,-0.27524399757385254,0.2527257204055786,0.4337872862815857,0.17337583005428314,0.2416982352733612,0.7065770626068115,-0.3062499463558197,0.30242905020713806,0.5545094013214111,0.2882210910320282,0.2468612939119339,0.884264349937439,-0.22205917537212372,0.28679609298706055,0.6692889928817749,0.32046037912368774,0.22079257667064667,0.909092366695404,-0.2612326145172119,0.272436261177063,0.6852975487709045,0.3428024351596832,0.21438713371753693,0.8958026766777039,-0.22171230614185333,0.2670831084251404,0.6996889710426331,0.298231840133667,0.2240293025970459,0.8880770206451416,-0.2038673609495163,0.272009938955307,0.7012206315994263,0.3031310737133026,0.46567225456237793,0.6097922921180725,-0.12631291151046753,0.47408127784729004,0.5462198853492737,0.12606193125247955,0.6374988555908203,0.6828516721725464,-0.02046816609799862,0.6331514120101929,0.6010696291923523,0.245609313249588,0.8161677122116089,0.7219688892364502,0.08258580416440964,0.7895524501800537,0.6382519006729126,0.3668573200702667,0.8585156202316284,0.7120189070701599,0.09149318188428879,0.8158686757087708,0.6352848410606384,0.38049155473709106,0.7956119179725647,0.7988234162330627,0.04795098677277565,0.780802845954895,0.7249844670295715,0.3733285367488861,171.83129033268398,5.033626425081849,161.64044119021418,23.548364146104376,-0.020419973102916322,0.008838968244410772,1.0499074272130298,0.6997296075430952,0.057683779340018115,66.85255530407701,-0.11650969334383288,66.85255530407701,165.6508439076815,0.9194930824312136,0.9194930824312136,0.9295920093837534,-0.3379615720085506,-0.34923331625720677,0.16334400824132747
3,pushups_up,0.1263895481824875,0.5070144534111023,-0.05499332398176193,0.11229211091995239,0.4863404333591461,-0.09058570861816406,0.11326465755701065,0.4832111895084381,-0.09071759879589081,0.11426220834255219,0.480183869600296,-0.09074429422616959,0.1110634058713913,0.48862722516059875,-0.04878436028957367,0.11108746379613876,0.487076073884964,-0.04877834767103195,0.11106877028942108,0.4854069650173187,-0.04870831221342087,0.13110746443271637,0.45831456780433655,-0.16832509636878967,0.12922684848308563,0.4563281834125519,0.01346752978861332,0.1487858146429062,0.5082651972770691,-0.07536418735980988,0.14787116646766663,0.5112035274505615,-0.021581659093499184,0.21466970443725586,0.5204043388366699,-0.2704693675041199,0.25331369042396545,0.43381616473197937,0.17988471686840057,0.24199369549751282,0.7066525220870972,-0.29463690519332886,0.3044416308403015,0.552952229976654,0.2881034016609192,0.24695706367492676,0.8843563199043274,-0.20733745396137238,0.28694507479667664,0.671650230884552,0.3114931881427765,0.2208344042301178,0.9091394543647766,-0.24535560607910156,0.2730340361595154,0.6852332353591919,0.3316712975502014,0.21445071697235107,0.895845353603363,-0.2065342366695404,0.2678472101688385,0.6996093988418579,0.2873150408267975,0.22418567538261414,0.8880859017372131,-0.18915504217147827,0.2725324332714081,0.7011071443557739,0.29401683807373047,0.4656173288822174,0.6103814244270325,-0.1262987107038498,0.4741300046443939,0.5471904873847961,0.1260489970445633,0.637779176235199,0.6831075549125671,-0.020189138129353523,0.6348538398742676,0.6012033224105835,0.24062252044677734,0.8160012364387512,0.7219584584236145,0.08388111740350723,0.7905266284942627,0.638865053653717,0.3616223931312561,0.8583130836486816,0.7119247317314148,0.09285525232553482,0.8176957964897156,0.636376678943634,0.37446528673171997,0.7959908843040466,0.7971850037574768,0.04929305240511894,0.7864238619804382,0.7266780138015747,0.3594643473625183,172.2108798795525,5.627737906934328,160.8207972730356,24.865825842131073,-0.02015095758438079,0.0077463817253041745,1.0347796714216415,0.6592127414922917,0.06020334742396605,66.68173888081472,-0.11642067633044806,66.68173888081472,165.9874471700005,0.9183170561316703,0.9183170561316703,0.9165817741030885,-0.33192855831014245,-0.3515540260499691,
4,pushups_up,0.1270318627357483,0.5070596933364868,-0.06340542435646057,0.11285384744405746,0.48635807633399963,-0.09744437038898468,0.11384128034114838,0.48322534561157227,-0.0975828617811203,0.11484577506780624,0.4801805317401886,-0.09762132912874222,0.11154743283987045,0.4887012541294098,-0.05637304112315178,0.11153990030288696,0.4871910512447357,-0.05635134503245354,0.11148552596569061,0.48555952310562134,-0.05626382678747177,0.13173562288284302,0.45826205611228943,-0.16857412457466125,0.12969903647899628,0.45642808079719543,0.011891622096300125,0.1494995653629303,0.5082767605781555,-0.08021049201488495,0.14856988191604614,0.5113478302955627,-0.027325931936502457,0.21490558981895447,0.5204114317893982,-0.271790087223053,0.2533811032772064,0.4343743324279785,0.1810401976108551,0.2419748604297638,0.7068328857421875,-0.2977455258369446,0.30395597219467163,0.5539641976356506,0.28808704018592834,0.246966153383255,0.8847620487213135,-0.2081160843372345,0.2867524325847626,0.6716412901878357,0.3128265142440796,0.22092850506305695,0.9092215299606323,-0.24645836651325226,0.2718994617462158,0.687293291091919,0.3336026668548584,0.21460755169391632,0.8961254358291626,-0.20830312371253967,0.26660189032554626,0.7021788954734802,0.28954318165779114,0.22420647740364075,0.88860684633255,-0.19040067493915558,0.2710545063018799,0.7037222981452942,0.295545756816864,0.46555718779563904,0.6104900240898132,-0.12683866918087006,0.47403445839881897,0.547822117805481,0.12660083174705505,0.637772262096405,0.6834494471549988,-0.025091325864195824,0.6347326636314392,0.6006299257278442,0.2398218810558319,0.8158857226371765,0.7242423295974731,0.07228978723287582,0.7910482287406921,0.6396570801734924,0.35500749945640564,0.8575223684310913,0.7132025957107544,0.08045119047164917,0.8195385932922363,0.6378373503684998,0.36739036440849304,0.7959212064743042,0.8005670309066772,0.03707366809248924,0.786284327507019,0.7285988926887512,0.3556182384490967,172.8834256493672,5.887360067672461,161.05201749448486,24.585912885136537,-0.01950026988564546,0.0065131760940551064,1.034067530890208,0.6455402843014537,0.05897963836883957,66.64352905826722,-0.11557570553053786,66.64352905826722,165.89385677356807,0.918052871542389,0.918052871542389,0.9353613330635316,-0.3403536078924596,-0.3535880283241775,
5,pushups_up,0.12699338793754578,0.5072510838508606,-0.05684748291969299,0.11286123096942902,0.4865667223930359,-0.09273052215576172,0.11385146528482437,0.4834296405315399,-0.09287191182374954,0.11486061662435532,0.4803643226623535,-0.09291242808103561,0.11156356334686279,0.4888787269592285,-0.05203092098236084,0.11155704408884048,0.4873672127723694,-0.052011888474226,0.11150252819061279,0.4857204258441925,-0.05193941667675972,0.13180027902126312,0.45854154229164124,-0.1682039350271225,0.1297532021999359,0.4567047357559204,0.011338350363075733,0.14948752522468567,0.5085474252700806,-0.07553113251924515,0.14857545495033264,0.5116437077522278,-0.02319866046309471,0.21495011448860168,0.5206584334373474,-0.27086952328681946,0.2534007728099823,0.4345651865005493,0.18114884197711945,0.24203923344612122,0.707072913646698,-0.2946965992450714,0.3041488826274872,0.5566206574440002,0.29455307126045227,0.24702981114387512,0.884928822517395,-0.20358245074748993,0.2866884171962738,0.671186625957489,0.3417534828186035,0.2209831029176712,0.909738302230835,-0.23947326838970184,0.27190810441970825,0.6841004490852356,0.36576059460639954,0.2146085798740387,0.8963274359703064,-0.20312023162841797,0.26663675904273987,0.6989068984985352,0.32339197397232056,0.224206805229187,0.8888828754425049,-0.18604576587677002,0.2710828185081482,0.6995612382888794,0.32583001255989075,0.4655284881591797,0.6117684245109558,-0.12637381255626678,0.4739995002746582,0.5489738583564758,0.1261424571275711,0.6378236413002014,0.6837456226348877,-0.024575140327215195,0.635040283203125,0.6008424758911133,0.23411695659160614,0.815759003162384,0.7251128554344177,0.07506060600280762,0.7912705540657043,0.6407918334007263,0.3447413146495819,0.8580420613288879,0.7149235606193542,0.08347327262163162,0.8199399709701538,0.6399453282356262,0.3565981984138489,0.796118438243866,0.8012282252311707,0.04009673744440079,0.7880117297172546,0.7301713824272156,0.34311145544052124,173.45282338215304,6.075829032926151,161.0485531221148,24.581145566603965,-0.018484179225094932,0.005468528813622031,1.0314155279454968,0.6368798394034988,0.061250979926741,66.43401560757441,-0.11531660141229133,66.43401560757441,165.47528328755456,0.916597049284857,0.916597049284857,0.9312257738792789,-0.3357828754076151,-0.35103970393029205,
6,pushups_up,0.12707918882369995,0.50743567943573,-0.09534671157598495,0.11297166347503662,0.4866848289966583,-0.12645278871059418,0.11399178206920624,0.48347777128219604,-0.12658734619617462,0.1150292381644249,0.48037564754486084,-0.12663599848747253,0.11160858720541,0.48926153779029846,-0.08652383834123611,0.11158295720815659,0.48789942264556885,-0.08650428801774979,0.11150995641946793,0.48640403151512146,-0.08642946183681488,0.13200727105140686,0.45854684710502625,-0.18037961423397064,0.12974068522453308,0.4580996632575989,-0.0037853489629924297,0.14965549111366272,0.5086334347724915,-0.10533358156681061,0.1486583799123764,0.5119829177856445,-0.05372823029756546,0.21510083973407745,0.520715594291687,-0.2762533128261566,0.2533833086490631,0.434979647397995,0.17813992500305176,0.24201276898384094,0.7075564861297607,-0.30504941940307617,0.3036307394504547,0.5557726621627808,0.2944965362548828,0.2469034492969513,0.8855949640274048,-0.21117648482322693,0.28587085008621216,0.6711918115615845,0.34386375546455383,0.22096724808216095,0.9100764393806458,-0.2463044375181198,0.2716939449310303,0.6834985613822937,0.3682451844215393,0.21460899710655212,0.896955668926239,-0.21079659461975098,0.26644691824913025,0.6985856890678406,0.32595008611679077,0.22410495579242706,0.8896526098251343,-0.19358673691749573,0.2708229720592499,0.6987849473953247,0.32806700468063354,0.46548885107040405,0.6121204495429993,-0.12636111676692963,0.4739721417427063,0.5490110516548157,0.12612780928611755,0.6390754580497742,0.6839147210121155,-0.024047400802373886,0.6353612542152405,0.6007747650146484,0.23454563319683075,0.8158761858940125,0.7251074314117432,0.07637310028076172,0.792190670967102,0.6414592266082764,0.34581458568573,0.8578888177871704,0.7151293158531189,0.08469171822071075,0.8217484354972839,0.6399363875389099,0.35784199833869934,0.7957991361618042,0.801332414150238,0.04157935827970505,0.7868301272392273,0.7293156385421753,0.34640374779701233,173.70281562275994,6.114283845426854,161.02160521552133,24.71116771213073,-0.017984734936517532,0.005085912116528535,1.0178915282553018,0.618703955053397,0.061360511647158944,66.43351021151878,-0.11516584362377363,66.43351021151878,163.1806169503601,0.9165935211569184,0.9165935211569184,0.9258961515281147,-0.33552902796494477,-0.34789159324639585,
7,pushups_up,0.12689074873924255,0.508034884929657,-0.07614115625619888,0.11270509660243988,0.4874782860279083,-0.11047812551259995,0.11366663128137589,0.484335333108902,-0.110615573823452,0.11464802920818329,0.481307715177536,-0.11064718663692474,0.11147090047597885,0.4898052215576172,-0.06774474680423737,0.11146986484527588,0.48832735419273376,-0.0677415281534195,0.11142434924840927,0.486728310585022,-0.06768717616796494,0.13160251080989838,0.45938313007354736,-0.17854391038417816,0.12958084046840668,0.4583165943622589,0.006061619613319635,0.14946839213371277,0.509208083152771,-0.09319674968719482,0.14858058094978333,0.5122727751731873,-0.03826506435871124,0.21497321128845215,0.5207250714302063,-0.27641597390174866,0.25357624888420105,0.43523767590522766,0.18152382969856262,0.24198177456855774,0.7075797319412231,-0.3049718737602234,0.30168554186820984,0.568349301815033,0.2825543284416199,0.2469085156917572,0.8856008648872375,-0.21154089272022247,0.28633609414100647,0.6743997931480408,0.28125518560409546,0.22086390852928162,0.9100090265274048,-0.24666869640350342,0.27279824018478394,0.690578043460846,0.2971314787864685,0.21459782123565674,0.8968831896781921,-0.21112699806690216,0.26652032136917114,0.7043572664260864,0.2523009479045868,0.22411000728607178,0.8893607258796692,-0.19394171237945557,0.2714500427246094,0.7066864371299744,0.26268431544303894,0.4654691815376282,0.6121333837509155,-0.12650473415851593,0.47401294112205505,0.5494616031646729,0.12626968324184418,0.6390863656997681,0.6839635372161865,-0.023843970149755478,0.6360832452774048,0.6015546917915344,0.23501475155353546,0.8151046633720398,0.7269341349601746,0.08707360923290253,0.7921779751777649,0.6416015625,0.3519916236400604,0.8551629185676575,0.7154894471168518,0.09651941806077957,0.8217235803604126,0.6403796672821045,0.36404091119766235,0.7959414720535278,0.8025562167167664,0.050247978419065475,0.7890835404396057,0.7325612306594849,0.3469124138355255,173.90670427314055,5.32775759817423,162.62698384917695,21.467049222979114,-0.01710030410242902,0.005363689416345241,1.021359481140706,0.5939089155201531,0.06022300929280383,66.41151162505157,-0.1169689022412056,66.41151162505157,164.0226813393849,0.9164399474080002,0.9164399474080002,0.9419971640681488,-0.3388657109988742,-0.3587725966910624,
8,pushups_up,0.1268702745437622,0.5081548094749451,-0.06723855435848236,0.11269348859786987,0.4876602590084076,-0.10243656486272812,0.1136537417769432,0.484475702047348,-0.1025792583823204,0.11463563144207001,0.4813902676105499,-0.1026156097650528,0.1114640012383461,0.49001291394233704,-0.060108162462711334,0.11146263033151627,0.488562673330307,-0.060094259679317474,0.11141594499349594,0.4869726598262787,-0.06003108620643616,0.13158220052719116,0.45941197872161865,-0.1763274073600769,0.12957163155078888,0.4588010907173157,0.008026584051549435,0.1494457721710205,0.509285569190979,-0.08630336821079254,0.14856262505054474,0.5123625993728638,-0.03185804933309555,0.21473968029022217,0.5206941962242126,-0.2765235900878906,0.2536086142063141,0.4352782070636749,0.1827923208475113,0.2418448030948639,0.7075991034507751,-0.3064349293708801,0.3019516170024872,0.5601351261138916,0.28960034251213074,0.2469366043806076,0.8856212496757507,-0.21936774253845215,0.28701043128967285,0.674335241317749,0.30931657552719116,0.22086620330810547,0.9098736047744751,-0.2564292550086975,0.2732159495353699,0.6874235272407532,0.3303180932998657,0.2146679162979126,0.8967809081077576,-0.21980783343315125,0.2671843469142914,0.7016119360923767,0.28543299436569214,0.22412359714508057,0.8893639445304871,-0.2015644758939743,0.27201560139656067,0.7029369473457336,0.291404128074646,0.4654361307621002,0.61175936460495,-0.12744729220867157,0.47389093041419983,0.5490375757217407,0.1272169053554535,0.6390551328659058,0.6839627623558044,-0.023725051432847977,0.6349040269851685,0.600465714931488,0.23744456470012665,0.815080463886261,0.7269595861434937,0.08292701095342636,0.7921651601791382,0.6414434909820557,0.35702618956565857,0.8550674319267273,0.7154284119606018,0.09169549494981766,0.8186007738113403,0.6365763545036316,0.36959099769592285,0.7959247827529907,0.8030763268470764,0.043223172426223755,0.7883589267730713,0.7290623188018799,0.3548971712589264,174.01834893698503,5.745749716524443,162.38357058334924,22.006397845185887,-0.01736057545266423,0.004880424220145785,1.0309988690601697,0.5895531829247254,0.058987256386398346,66.4961476879707,-0.11748096564923288,66.4961476879707,164.3187699786607,0.9170300568686697,0.9170300568686697,0.9434053906922778,-0.3413137833766279,-0.3601538544842449,
9,pushups_up,0.12685051560401917,0.5083433985710144,-0.06061539053916931,0.11268142610788345,0.4878682792186737,-0.09644202888011932,0.11364290863275528,0.48471182584762573,-0.09658771008253098,0.11462638527154922,0.4816734492778778,-0.09662632644176483,0.11145506054162979,0.4901370704174042,-0.05529678612947464,0.11145710945129395,0.48863986134529114,-0.05527914687991142,0.11141373217105865,0.48701733350753784,-0.055214423686265945,0.13156676292419434,0.45964381098747253,-0.1741926372051239,0.12960155308246613,0.4587356746196747,0.007993930950760841,0.14942406117916107,0.5094703435897827,-0.08067747950553894,0.1485510766506195,0.5124831795692444,-0.02768516167998314,0.21472132205963135,0.5206999182701111,-0.2741554379463196,0.25359606742858887,0.43513190746307373,0.18004514276981354,0.2418428361415863,0.7075700759887695,-0.3008247911930084,0.3021294176578522,0.5559648275375366,0.2890722453594208,0.2470703423023224,0.885604202747345,-0.21535423398017883,0.28700751066207886,0.6743858456611633,0.3126431405544281,0.22086651623249054,0.9096326231956482,-0.2515976130962372,0.27287566661834717,0.6893367767333984,0.3334107995033264,0.2146759331226349,0.8963977098464966,-0.2155192345380783,0.2674625813961029,0.7009992599487305,0.28868889808654785,0.2241402119398117,0.8892229199409485,-0.19777312874794006,0.2731110751628876,0.7023841738700867,0.2950407564640045,0.46468958258628845,0.6119071245193481,-0.12639561295509338,0.4733653664588928,0.5489627122879028,0.1261744350194931,0.6363815069198608,0.6839533448219299,-0.022821614518761635,0.6280760765075684,0.6004899740219116,0.2373417168855667,0.8146828413009644,0.7263506054878235,0.08245449513196945,0.7845913171768188,0.6357927322387695,0.3569706380367279,0.8547420501708984,0.711842954158783,0.09098337590694427,0.812977135181427,0.6334069967269897,0.3695520758628845,0.7946147918701172,0.7990550994873047,0.04384651035070419,0.7722566723823547,0.7113565802574158,0.35765618085861206,172.4507548494165,3.6785106396013987,162.13180139324433,22.58411818852875,-0.018333856459292197,0.008448060059857543,1.0273293877738763,0.774063568482544,0.06269037995706761,66.4189276348082,-0.11873242108940119,66.4189276348082,164.55241089327308,0.916491725024775,0.916491725024775,1.0153382862253344,-0.34031432185509924,-0.30417047485895155,0.27600564125723986
